,OBJECTID,CTYUA20CD,CTYUA20NM,Shape__Are,Shape__Len,geometry,County / unitary (as of April 2021),1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
129,130,E10000008,Devon,6584984982.21725,596948.482358356,"MULTIPOLYGON (((214580.7352 143690.1242, 213329.104 143304.5988, 212711.2026 144881.397600001, 213054.5081 148214.049000001, 214580.7352 143690.1242)), ((276550.9 150209.100199999, 279957.5005 149619.201400001, 279973.6057 149616.118100001, 279063.1999 148486.795399999, 279524.4039 143677.0022, 275217.9013 142926.9969, 271535.8961 143573.6019, 271756.402 139279.7009, 273807.3033 136703.7983, 279619.1974 132684.9987, 281548.0964 132615.498600001, 284692.9029 130037.296499999, 288346.7017 129638.2008, 286835.4975 125254.095699999, 287618.399 124318.4036, 292391.0032 123784.4965, 293551.6027 125033.9988, 293468.5007 126267.795499999, 294611.3981 126716.1973, 296085.4007 127099.997400001, 297691.1016 126109.6009, 300430.3005 126674.699200001, 300906.6012 125433.5044, 303266.7005 125253.3959, 303309.4016 120694.401000001, 306478.597 121223.399499999, 309219.8984 118099.003799999, 311935.096 116573.500499999, 318152.5976 117124.103, 316583.1008 113001.2031, 319621.9994 110837.002599999, 320893.998 111965.5996, 326101.9991 112616.903200001, 325882.4001 108877.9034, 327420.9038 107412.6029, 327110.6009 106240.8982, 331567.9964 106697.0976, 331800.8039 104299.3039, 332873.9976 102838.6021, 332374.0995 102220.2992, 337185.1009 100961.1996, 337605.7969 99847.39829999951, 332796.4033 96893.7039000001, 334136.3989 95381.39680000021, 332829.499 92532.2021999992, 333211.5305 91403.36070000011, 333189.3959 91389.5994000006, 332846.9012 91190.9624000005, 329235.6992 89633.0536000002, 327569.6727 89309.13169999979, 327222.0852 89341.85869999979, 325601.1034 89726.89540000071, 323869.1269 89657.55580000021, 323727.4 89670.9001000002, 323715.9719 89651.4243000001, 323620.4006 89647.5979999993, 322750.5599 88006.1699999999, 322664.8089 87860.0331999995, 319999.9982 87870.7493999992, 315884.4002 87887.29969999941, 311235.7004 86714.69749999981, 308986.7589 83406.2478999998, 308089.106 82189.98149999981, 307555.5999 83923.0965999998, 307682.1038 81930.6970000006, 305335.9132 81118.4828999992, 304738.777 80970.9499999993, 304690.8001 80895.1549999993, 304523.0999 80837.0998, 304050.877 79999.97049999981, 303735.9012 79441.5998, 301790.7744 80000.0373999998, 299999.9903 80514.16410000061, 299352.0144 80700.1952, 299589.4976 81454.75850000051, 299894.6664 82005.69409999999, 299980.78 82029.0000999998, 299906.3038 82026.70370000041, 299944.7983 82096.19959999991, 297553.8573 87922.32809999961, 297489.8519 88078.2935000006, 296926.8039 89450.3014000002, 297011.8594 88718.0867999997, 297168.5386 87369.28669999909, 297193.9998 87150.0998, 297083.9722 87247.91009999999, 296254.6965 87985.1039000005, 296349.5111 87473.9817999993, 296638.5358 85915.9203999992, 296702.5933 85570.6023999993, 297735.9534 80000.0117000006, 297838.6675 79430.5152000003, 297923.703 78987.8992999997, 299281.2087 79988.31909999999, 298997.2128 79643.8786999993, 296233.1008 76386.40029999991, 296081.3029 74730.7979000006, 295574.9836 74145.66779999989, 294207.41 72647.6109999996, 294157.8826 72507.9888000004, 294060.8012 72395.79619999979, 293152.7513 72927.61629999991, 293119.0008 72545.1034999993, 293980.1894 72007.0556000005, 293302.6343 70096.9657000005, 293102.2972 69625.0844999999, 292272.6041 69761.6002999991, 291601.2994 68318.6032999996, 289090.802 66410.9993999992, 288744.3033 66833.89829999951, 287687.303 65412.4953000005, 287439.8027 62581.8955000006, 284702.2033 61423.7970000003, 284454.2002 59727.6024999991, 286473.6959 57823.8973999992, 287839.8036 57898.7960000001, 288162.3999 56106.1992000006, 290284.0025 53762.5998999998, 292895.9199 54316.6725999992, 292094.8983 50724.4997000005, 291997.9986 50644.1045999993, 290498.6044 49704.5398999993, 289702.9894 49863.0219999999, 288314.0554 50828.7730999999, 288143.9273 50955.4422999993, 288765.251 51449.8891000003, 287995.0452 52585.5713, 287986.6848 52680.2808999997, 288395.96 53237.1401000004, 287896.6211 53700.5501000006, 287869.8949 54003.3126999997, 286717.194 54812.4112, 286786.6048 54730.6974999998, 286697.6543 54813.2478, 286885.0106 54614.8495000005, 287697.3555 53655.5732000005, 287395.9972 52358.4232999999, 287801.2678 51561.4855000004, 287829.3999 50994.5537, 288798.6088 49600.2798999995, 288820.8941 49556.4572999999, 288169.1031 48530.9975000005, 285330.9998 47761.8004000001, 283132.6008 44683.2575000003, 283122.792 44667.0151000004, 281775.78 38886.0800999999, 281815.7534 38828.6824999992, 281785.0998 38692.3998000007, 282953.5941 37194.8652999997, 283060.1846 37041.8127999995, 280159.7024 37176.0976999998, 279999.9968 37051.1962000001, 278784.2356 36100.3806999996, 277278.3136 35019.8433999997, 276139.2001 36422.1001999993, 273594.2003 37516.0011, 274398.1175 38850.159, 275794.5292 39331.6171000004, 274880.802 39140.1954999994, 274885.2776 39157.9396000002, 275406.2928 41020.3342000004, 275344.6882 40979.3236999996, 275352.098 41008.7006999999, 274788.149 40610.1392999999, 274736.3208 40698.4785999991, 274230.0029 41629.9027999993, 274249.921 41527.5311999992, 274187.6214 41633.7186999992, 274622.2796 39613.7414999995, 274677.7 39328.9006999992, 274656.5143 39309.4669000003, 274109.24 39564.1699999999, 273261.5238 38264.7049000002, 273003.3998 38143.3006999996, 272616.9872 36064.5362999998, 271360.2926 36372.3026000001, 270274.3183 36742.4968999997, 266994.1325 39215.9046, 266872.5968 39311.3966000006, 267539.0001 39727.6999999993, 267554.851 39999.9927999992, 267656.2989 41742.7005000003, 267584.236 41808.3945000004, 266057.0965 43487.7467999998, 266150.213 44080.3369999994, 265071.8003 44143.6001999993, 264780.5189 44410.8048, 264888 44660.4001000002, 264030.2 45537.9001000002, 263494.9865 45590.0767999999, 263172.3998 45885.9989, 261655.5015 45805.5989999995, 261388.8974 46794.2047000006, 261859.095 47862.8815000001, 261010.876 47203.6051000003, 260811.6106 47164.2272999994, 259999.9975 47170.0382000003, 258259.4002 47182.5000999998, 256503.5749 46312.8979000002, 254524.0585 45921.7171, 252402.201 46922.5723999999, 252777.1514 47127.7870000005, 255425.5002 48010.3999000005, 249246.0997 48749.5998999998, 249005.305 50218.9602000006, 249044.7682 51804.3344999999, 251333.6001 51089.0953000002, 254062.0969 52751.4992999993, 254321.503 55075.4042000007, 255971.2985 55203.8972999994, 256428.7015 56609.5051000007, 255144.5992 57717.4978999998, 252881.8989 57827.8961999994, 252160.1015 60385.6041999999, 250274.9012 61266.4021000005, 250032.7026 62615.0958999991, 248422.4998 61412.1002999991, 246999.897 61842.4970999993, 245989.0421 60390.0744000003, 244529.7756 60917.2611999996, 244882.0822 61597.3466999996, 244916.3041 61663.3982999995, 243968.6003 62951.3003000002, 243913.0048 61851.0043000001, 243843.8119 61805.6257000007, 242886.403 65330.5987, 241839.2968 64154.6952, 241221.6015 65074.2019999996, 242712.5972 66365.90240000001, 242588.5007 68832.1963, 244095.2032 68152.6009, 245455.2013 69376.50049999919, 245112.6025 69901.7000999991, 243887.1968 69361.8048, 243667.5978 72749.2949999999, 241888.3961 72519.3008999992, 240826.6961 73987.4005999994, 239127.2983 73222.69959999991, 240026.0017 74225.90249999989, 238672.5007 76863.1973999999, 239309.2998 78294.8977000006, 238275.8968 78606.6984999999, 238223.3015 77526.2975999992, 237886.598 78521.6028000005, 236764.9976 77969.6008000001, 236457.2012 78812.9992999993, 237422.3021 84098.1963999998, 235649.1028 84586.1967999991, 234998.8202 85587.6272999998, 234181.0037 90398.8028999995, 232785.8109 91868.1821999997, 233391.6208 93676.9257999994, 231843.1795 96952.25520000049, 232202.1973 99476.90440000031, 231352.7004 100362.5009, 229864.6388 99982.10380000059, 230222.684 98637.1978999991, 229156.915 98909.38089999931, 227303.8972 101319.4969, 224358.8026 102225.897600001, 227706.9031 103818.205700001, 228170.1946 108114.052200001, 228841.9968 110157.1972, 229737.5012 110191.497400001, 226977.6978 115559.001, 227500.3028 117253.3959, 221168.9038 117461.0129, 221076.7765 117826.112299999, 221446.1465 119848.7061, 221518.3003 120000.0252, 222231.2965 121495.3016, 222245.0012 124223.069599999, 222860.1822 127591.6741, 222961.3 127805.5002, 229959.8139 126611.519099999, 229998.9346 126576.581, 232330.3005 124409.0989, 235671.2002 123680.0998, 237185.9612 124200.8029, 238190.4 124479.9001, 238252.8523 124567.5495, 238662.5993 124708.4012, 240000.0093 126513.361199999, 241770.2001 128902.399599999, 243190.6999 129282.699999999, 244714.7009 131877.9999, 245203.2825 130610.0308, 245535.4982 130814.948899999, 245187.651 130445.095100001, 245981.7573 131090.2115, 246052.5967 131133.9069, 247056.1745 130036.934699999, 247315.8593 132134.029300001, 249540.3485 133853.6127, 247322.5548 133162.561000001, 246632.5998 131796.8003, 244938.7966 132972.896199999, 244541.0961 137739.7018, 243565.8658 138014.193, 243312.3745 138140.1502, 243426.7015 139502.9968, 242730.8766 139999.977399999, 242042.1792 140491.8674, 241911.1711 140614.2282, 244546.7001 140684.0002, 245029.5998 141349.9991, 245517.7978 144444.8025, 244322.198 145623.7051, 245552.9938 145761.7037, 246280.1787 146868.0286, 247675.0298 146566.804400001, 247949.4972 146498.004699999, 247971.9577 146502.681399999, 248017.7764 146520.1402, 252420.8847 147947.5831, 253547.1 147834.5001, 254014.1966 148464.1185, 254264.2995 148545.1994, 257683.9999 147251.9002, 258381.681 148241.1645, 258459.771 148307.8972, 259999.9989 148365.753699999, 263339.7025 148491.2051, 263577.8829 148631.0963, 263616.22 148633.109999999, 264012.7812 148886.5264, 265639.5546 149841.983999999, 266012.4443 149698.8948, 267979.3973 148880.9026, 270668.339 150002.7457, 270709.7597 150017.8916, 273481.7967 149557.199899999, 273628.0415 149684.152000001, 273703.57 149673.380100001, 275389.3097 151185.3751, 276550.9 150209.100199999)))",Devon,658526.0,662617.0,665394.0,670558.0,673075.0,675534.0,681358.0,687448.0,692295.0,700886.0,705568,709940,714055,718827,725620,729592,736326,739921,740988,743908,747709,753102,757930,764702,772406,778831,787171,795286,802375
