,index_left,OBJECTID_x,CTRY20CD,CTRY20NM,BNG_E_x,BNG_N_x,LONG_x,LAT_x,Shape__Are_x,Shape__Len_x,OBJECTID_y,CTYUA20CD,CTYUA20NM,CTYUA20NMW,BNG_E_y,BNG_N_y,LONG_y,LAT_y,Shape__Are_y,Shape__Len_y,geometry,County / unitary (as of April 2021),1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
57,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,58,E08000001,Bolton,,368352,409873,-2.47952,53.58449,138708159.810562,64700.0073741873,POINT (369139.3343325166 409166.6459826155),Bolton,261349.0,261586.0,261885.0,261493.0,260872.0,260056.0,259709.0,260882.0,260396.0,260183.0,261302,262367,263814,264511,265016,266816,268319,270497,273049,275168,277296,279084,280271,280788,281828,283536,284813,285372,287550
58,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,59,E08000002,Bury,,379658,410768,-2.3088,53.5931,100752668.832565,57024.343964005,POINT (379396.2301445195 410212.922396845),Bury,178330.0,179575.0,180156.0,180395.0,179906.0,179693.0,179656.0,180551.0,181020.0,180875.0,180655,181084,181405,180999,181028,181809,182713,183000,183885,184755,185422,186150,186468,187287,187788,188503,189628,190108,190990
59,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,60,E08000003,Manchester,,384591,397063,-2.23359,53.47009,111895372.049988,69389.3342447551,POINT (384708.1494080891 395167.3609445323),Manchester,432676.0,427546.0,426887.0,425314.0,425699.0,422584.0,417698.0,417726.0,416438.0,421799.0,422915,428221,436727,444925,455745,463749,470538,477408,483784,492598,502902,510501,513665,518834,529809,541319,545501,547627,552858
60,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,61,E08000004,Oldham,,396603,406784,-2.05274,53.55768,144009083.688797,60962.5161536524,POINT (396712.7095927313 406137.290047913),Oldham,218482.0,219227.0,219519.0,219416.0,219046.0,219191.0,218942.0,218672.0,218420.0,218114.0,218537,218455,218490,218988,219288,220033,220723,221907,222811,223807,225157,225734,226966,228182,230197,232349,233759,235623,237110
61,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,62,E08000005,Rochdale,,390315,412326,-2.14784,53.60741,156240276.628983,70324.1997306319,POINT (389715.1176904371 413328.8592660401),Rochdale,203928.0,204575.0,205234.0,205256.0,205222.0,204691.0,204038.0,204499.0,204865.0,206088.0,206440,206697,207528,207286,207200,207845,208393,209666,210248,210758,211929,211947,212137,212976,214314,216350,218459,220001,222412
62,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,63,E08000006,Salford,,374556,398128,-2.38485,53.47927,97966760.8522491,56607.4574926673,POINT (375494.7163431785 399178.7559096488),Salford,230821.0,229874.0,228988.0,227620.0,227204.0,225590.0,223906.0,221640.0,220018.0,218689.0,216978,216310,217312,217921,219536,221931,223468,226782,228948,231837,234487,236946,238674,241539,245186,248121,251332,254408,258834
63,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,64,E08000007,Stockport,,391806,388264,-2.12467,53.39116,125536175.953476,56951.0021071987,POINT (391500.9387764612 388622.0731691844),Stockport,288577.0,288586.0,288383.0,287756.0,286406.0,286371.0,286343.0,287185.0,285824.0,284420.0,284557,283502,282932,282368,281195,280498,280953,281477,282263,282614,283253,283766,284890,286388,288169,289821,291045,291775,293423
64,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,65,E08000008,Tameside,,394987,397995,-2.077,53.47867,102159712.453125,43841.7215072139,POINT (395864.0714979814 397796.7982720185),Tameside,218020.0,218661.0,218670.0,218241.0,217379.0,215970.0,216081.0,214873.0,213567.0,212899.0,213087,213211,213470,213667,213474,214187,214750,216360,217417,218774,219727,220201,220545,220696,221507,223109,224119,225197,226493
65,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,66,E08000009,Trafford,,375790,391162,-2.36572,53.41671,108001520.134262,50772.1551214183,POINT (376505.622545897 391373.6901068001),Trafford,215799.0,215348.0,215401.0,215171.0,214733.0,214590.0,213492.0,214159.0,212951.0,211287.0,210172,211062,213031,214129,215430,217369,219359,220939,223065,225234,227091,228308,230146,232319,232975,234210,235493,236370,237354
66,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,67,E08000010,Wigan,,362136,402126,-2.57247,53.51445,188328606.718338,71520.3471690432,POINT (361090.6813943033 403170.0326591324),Wigan,305582.0,306201.0,305892.0,304994.0,303717.0,302619.0,302058.0,301728.0,301989.0,301985.0,301453,302305,303846,304958,306143,308023,309403,311971,314363,316296,318122,318740,319810,321114,322244,323526,324650,326088,328662
67,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,68,E08000011,Knowsley,,344762,393778,-2.83297,53.43788,86257644.2380219,57788.9038805896,POINT (344771.8431390456 392276.0772394307),Knowsley,155135.0,153882.0,153752.0,152719.0,152737.0,152714.0,152655.0,153168.0,151837.0,151392.0,151238,150506,149795,149216,148900,148788,148188,147822,147070,146398,145903,145942,146091,146429,147262,148001,148560,149571,150862
68,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,69,E08000012,Liverpool,,339361,390553,-2.91364,53.4083,112980859.111855,54583.1661367886,POINT (339188.0505083924 390110.751555178),Liverpool,475614.0,473573.0,471283.0,468092.0,464670.0,461387.0,456432.0,453238.0,448417.0,446050.0,441858,443784,444960,448091,452278,453055,453582,454468,457523,461403,465656,470191,471789,474569,480873,487605,491549,494814,498042
69,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,70,E08000013,St. Helens,,353412,395992,-2.7031,53.45862,135955079.347725,64907.6417699786,POINT (352073.2487679838 396137.7363868261),St. Helens,180063.0,180028.0,179209.0,179317.0,178071.0,177504.0,176936.0,176364.0,176795.0,176757.0,176826,176295,175997,175738,175361,175199,174970,175106,175272,175203,175405,176124,176221,177191,177592,178480,179331,180049,180585
70,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,71,E08000014,Sefton,,334282,398832,-2.99177,53.4821,153244592.75576,90566.5308544862,POINT (333657.4741447845 406349.8194593241),Sefton,292935.0,292815.0,292199.0,290466.0,288953.0,287491.0,286457.0,285159.0,284162.0,283337.0,282884,280866,279913,278853,276957,275852,275085,274735,274153,273820,273969,273798,273372,273856,274089,274853,274589,275396,276410
71,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,72,E08000015,Wirral,,329110,386965,-3.06701,53.37478,152732388.201942,55500.3984764308,POINT (328927.4917902848 385547.8292312281),Wirral,334269.0,332687.0,330802.0,328899.0,326277.0,322748.0,320382.0,318629.0,317011.0,316503.0,315004,315050,315371,315130,314925,315350,315670,316711,317771,319078,319837,320389,320670,321503,321700,322216,322796,323235,324011
72,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,73,E08000016,Barnsley,,429979,403327,-1.54925,53.52577,327231730.553528,106147.881594816,POINT (431070.4397363872 404473.4785381911),Barnsley,223221.0,222441.0,222025.0,221774.0,220923.0,220351.0,219655.0,219408.0,218692.0,217765.0,218124,218851,220165,221227,222618,224419,225989,227754,228973,230066,231865,233762,235811,237971,239855,241847,243341,245199,246866
73,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,74,E08000017,Doncaster,,459167,403735,-1.10894,53.52697,567273208.501099,116245.904311694,POINT (460041.5154380262 405677.4228015785),Doncaster,291657.0,291724.0,290804.0,290486.0,290639.0,289260.0,288876.0,287571.0,286949.0,286989.0,286900,288647,290111,290850,292174,293990,296215,298388,300184,301299,302468,302920,303693,304398,305496,307374,308940,310542,311890
74,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,75,E08000018,Rotherham,,447542,388980,-1.28651,53.39553,289185192.302475,88845.3632514031,POINT (447534.9719770134 390435.3522285359),Rotherham,253674.0,253348.0,253446.0,252946.0,251891.0,250888.0,250127.0,249029.0,247949.0,247010.0,248349,249610,250886,251722,252675,253638,254180,255271,256313,256893,257716,258424,258817,260256,260929,262142,263375,264671,265411
75,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,76,E08000019,Sheffield,,430511,389736,-1.54254,53.40358,366749529.310562,114173.751548161,POINT (429938.0975000942 389841.5797048362),Sheffield,520098.0,520774.0,520766.0,518632.0,516742.0,518133.0,517540.0,517596.0,516334.0,514573.0,513102,514201,515339,519640,525721,527629,529905,534035,538385,544613,551756,557276,560199,563463,569177,574050,577789,582506,584853
76,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,77,E08000021,Newcastle upon Tyne,,422287,569662,-1.65297,55.02101,113009178.205811,53436.5447599312,POINT (422012.2491127381 568135.6834963142),Newcastle upon Tyne,275009.0,278727.0,282735.0,281158.0,281289.0,280903.0,278164.0,274455.0,270975.0,267623.0,266241,267001,266862,266884,269608,270258,271577,271649,273422,276681,279092,281893,285821,288340,290764,293713,295842,300196,302820
77,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,78,E08000022,North Tyneside,,431471,570602,-1.50923,55.02896,83782864.3469696,48716.7325444163,POINT (430864.866930882 570458.7254373644),North Tyneside,194550.0,194015.0,193405.0,192246.0,191775.0,191154.0,190548.0,191000.0,190062.0,190708.0,192003,192739,193037,193195,194120,195365,196470,197964,199017,200164,201206,201444,202167,202857,202725,203575,204473,205985,207913
78,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,79,E08000023,South Tyneside,,435514,564057,-1.44679,54.96988,62186626.2331696,33704.0447748324,POINT (435715.7425764559 563137.3346986778),South Tyneside,156659.0,156710.0,156646.0,156064.0,155788.0,155586.0,155052.0,154402.0,153627.0,153112.0,152793,152210,151181,150265,149585,148887,148642,148626,148509,148468,148164,148311,148384,148572,148495,149194,149555,150265,150976
79,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,80,E08000024,Sunderland,,436470,551524,-1.43344,54.85719,136397343.069168,57291.2728352348,POINT (435305.8367384786 554032.8370249649),Sunderland,295896.0,296325.0,296882.0,295295.0,293891.0,292268.0,290804.0,289709.0,287527.0,285720.0,284601,283037,281528,280113,279199,278370,277834,276812,276209,275980,275330,275764,276089,276782,276813,277307,277249,277417,277705
80,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,81,E08000025,Birmingham,,408150,287352,-1.88141,52.48404,269026608.653671,88776.3432187477,POINT (408623.53328334 287884.1875159774),Birmingham,1004502.0,1004259.0,1005419.0,1000140.0,999108.0,1001087.0,993650.0,991380.0,989712.0,985119.0,984642,990384,996356,1002376,1014650,1020843,1029021,1038980,1050072,1061074,1074283,1085198,1092190,1101521,1112950,1128077,1137123,1141374,1141816
81,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,82,E08000026,Coventry,,432807,279689,-1.51908,52.41423,99799013.6588593,43481.4057273969,POINT (432779.9342269624 280012.9515059093),Coventry,303871.0,302938.0,302585.0,301695.0,303096.0,306426.0,304736.0,305005.0,304840.0,303066.0,302804,301295,300665,298174,298386,300129,301429,305186,307393,311674,316915,322504,328423,335018,344288,353215,360149,366785,371521
82,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,83,E08000027,Dudley,,393191,288584,-2.10171,52.49513,97264778.3219223,60125.2237570879,POINT (392766.2307372647 287216.471191476),Dudley,307669.0,308609.0,308431.0,308164.0,307630.0,306579.0,305220.0,304812.0,304878.0,304664.0,305052,305645,305585,306171,307004,307846,308686,310377,311088,312206,313261,313570,314357,315653,316331,317558,319419,320626,321596
83,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,84,E08000028,Sandwell,,399573,290764,-2.00771,52.51477,85222122.4991226,48306.2485949548,POINT (399484.4936773781 290878.7423103629),Sandwell,292586.0,291691.0,291614.0,291010.0,290700.0,288927.0,287666.0,287133.0,286085.0,285102.0,284594,285637,287135,288849,290447,292516,294603,298358,302303,306181,309042,311245,313980,316289,319101,322631,325460,327378,328450
84,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,85,E08000029,Solihull,,419434,281483,-1.71558,52.431,177542587.9058,82695.4607729411,POINT (418722.3113237792 279387.4047589289),Solihull,200432.0,199529.0,198515.0,199367.0,199688.0,200093.0,200708.0,200736.0,200190.0,199013.0,199574,200028,200536,201153,201557,202351,203170,204778,205470,206329,206856,207450,209140,210227,210834,212166,213933,214909,216374
85,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,86,E08000030,Walsall,,402098,300804,-1.97044,52.60503,104027261.810837,49836.8728324194,POINT (402368.1981027354 300144.018186079),Walsall,261267.0,260688.0,261378.0,260245.0,258462.0,257712.0,256631.0,255540.0,255808.0,254899.0,253333,254287,255352,256702,258172,259454,260939,263034,264774,266834,269524,270844,271955,273933,275880,278887,281293,283378,285478
86,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,87,E08000031,Wolverhampton,,391463,300016,-2.12746,52.59788,69466620.7597809,41126.9610793456,POINT (391820.0798229782 299135.1190185549),Wolverhampton,248466.0,247902.0,247285.0,245186.0,244900.0,245162.0,242856.0,242015.0,240691.0,239537.0,238016,239088,239851,240567,241647,242889,243910,245349,246016,247640,249852,251076,251708,253250,255106,258017,259926,262008,263357
87,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,88,E08000032,Bradford,,408395,438626,-1.87389,53.84382,368386843.278992,113226.190390702,POINT (409716.4844320505 438734.1339901431),Bradford,468808.0,469499.0,470360.0,471338.0,471163.0,470804.0,469199.0,468001.0,466933.0,467124.0,470753,475184,479166,484650,491361,495658,501357,507323,512392,518002,523115,524386,525936,527567,529879,532539,534800,537173,539776
88,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,89,E08000033,Calderdale,,402617,424896,-1.96182,53.72048,367618489.551361,94050.2456636643,POINT (401896.9153563258 424981.4917407844),Calderdale,192871.0,192728.0,192443.0,192293.0,191761.0,191256.0,191126.0,191137.0,191238.0,191928.0,192379,193201,193968,194980,196270,197761,199275,200960,202078,203049,204170,205200,206136,207042,207832,209069,209454,210082,211455
89,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,90,E08000034,Kirklees,,414586,416223,-1.78085,53.64233,405306353.685074,106837.808448509,POINT (415756.314868224 414499.9277299268),Kirklees,378967.0,380115.0,382064.0,382683.0,383208.0,383815.0,383942.0,384675.0,385290.0,386892.0,388980,392118,394486,397530,400724,404266,407974,411807,414785,418339,422970,425346,427831,429998,432855,435236,437145,438727,439787
90,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,91,E08000035,Leeds,,432528,436384,-1.50736,53.82273,550578568.396973,133753.100779886,POINT (432674.3588209417 436679.5377023442),Leeds,706724.0,710427.0,713291.0,712903.0,713694.0,715774.0,716309.0,715925.0,714879.0,713366.0,715609,716380,717592,723042,735054,736204,738560,741665,743885,747571,750683,757566,760894,765430,773213,781087,784846,789194,793139
91,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,92,E08000036,Wakefield,,438366,418235,-1.42092,53.65922,337273075.097092,90373.7394989731,POINT (438926.0578889028 418348.9419763727),Wakefield,314328.0,314768.0,314315.0,313595.0,312890.0,312568.0,312168.0,313313.0,313938.0,314345.0,315380,316306,317469,318037,318765,320318,321650,323288,324467,325595,326433,327890,329847,331720,334017,337094,340790,345038,348312
92,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,93,E08000037,Gateshead,,420168,559658,-1.6868,54.9312,147556282.328903,67934.528109842,POINT (420455.0831215554 560148.177734863),Gateshead,201682.0,201290.0,200673.0,199629.0,198473.0,197183.0,195935.0,194344.0,193276.0,191912.0,191178,191559,192115,192317,192857,193615,194934,196078,197481,198731,200349,200272,200098,200781,201724,202628,202419,202508,202055
93,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,94,E09000001,City of London,,532382,181358,-0.09351,51.51564,2677107.49684143,6902.14934515467,POINT (532386.9472765822 181171.2234584567),City of London,5361.0,5167.0,5309.0,5425.0,5489.0,5551.0,5670.0,5720.0,6581.0,7014.0,7359,7280,7115,7118,7131,7254,7607,7429,7472,7338,7412,6612,6031,6139,6687,7246,7654,8706,9721
94,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,95,E09000002,Barking and Dagenham,,547757,185111,0.129479,51.54555,36393697.9841843,31245.4856891574,POINT (548148.7889966954 184983.2101847631),Barking and Dagenham,155487.0,156175.0,156191.0,156757.0,157396.0,157264.0,158302.0,160976.0,162444.0,163893.0,165654,166357,166210,165610,166275,167157,169031,172452,177580,182838,187029,190663,194576,198650,203101,208182,210711,211998,212906
95,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,96,E09000003,Barnet,,523473,191752,-0.21819,51.61107,86664945.9042206,41943.7866617034,POINT (524112.8713099463 192352.8612245071),Barnet,297676.0,296900.0,296553.0,297330.0,298968.0,302952.0,304634.0,308345.0,313469.0,315784.0,319481,320552,321802,323723,327541,330801,334837,339212,345829,351438,357538,363777,368301,373745,378778,384774,387803,392140,395869
96,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,97,E09000004,Bexley,,549202,175434,0.146212,51.45822,61697805.2041397,36622.0074469362,POINT (548864.4625749607 175435.2492363805),Bexley,218075.0,218089.0,218315.0,218591.0,218543.0,217689.0,215722.0,216318.0,217458.0,218717.0,218757,219123,220016,220917,222391,223280,224625,226652,228146,230711,232774,234308,236816,240016,242387,245095,246124,247258,248287
97,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,98,E09000005,Brent,,519615,186465,-0.27568,51.56438,44179370.1184082,33216.3568265264,POINT (520198.6591200793 185822.5004590373),Brent,240813.0,240284.0,241689.0,245704.0,248359.0,251967.0,255298.0,259908.0,260317.0,264945.0,269620,269871,268323,268335,270939,276504,283273,290901,298118,304785,312245,314593,317112,320101,323443,326427,329102,330795,329771
98,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,99,E09000006,Bromley,,542036,165707,0.039246,51.37266,150198654.580467,63022.5056476342,POINT (542849.0837116796 165608.5579062926),Bromley,293491.0,291936.0,289908.0,289977.0,290022.0,291728.0,293106.0,291697.0,294902.0,295317.0,296218,296668,297253,297307,299421,300963,302625,304968,306924,308560,310554,314039,318167,321602,325303,327580,329391,331096,332336
99,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,100,E09000007,Camden,,527491,184283,-0.16291,51.54305,21269432.2465897,22059.4704119237,POINT (527725.3564363911 184719.6441567871),Camden,180708.0,179118.0,179270.0,180027.0,182454.0,186251.0,186183.0,183911.0,190003.0,196174.0,202567,203972,204254,207341,211088,211032,211520,210273,212924,214725,220087,224809,230486,236022,243837,249162,253361,262226,270029
100,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,101,E09000008,Croydon,,533922,164744,-0.07761,51.36597,85975711.5309143,46714.4531337075,POINT (533306.9456743026 163582.2638962587),Croydon,315868.0,317156.0,319216.0,322775.0,326822.0,329414.0,330923.0,333046.0,332066.0,334241.0,335112,335415,335919,337134,339052,340449,344029,349308,352763,357951,364815,369189,373628,377073,380070,383301,384837,385346,386710
101,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,102,E09000009,Ealing,,517055,181959,-0.3141,51.52442,54703293.5004959,39296.8632324368,POINT (515811.1433004568 181658.9007296823),Ealing,283782.0,284936.0,285801.0,286383.0,288486.0,292811.0,293995.0,296274.0,302252.0,304370.0,307276,309242,308108,310073,312774,315329,318671,324022,329966,334073,339314,340332,342108,342997,344285,344802,342736,341982,341806
102,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,103,E09000010,Enfield,,532831,196198,-0.08144,51.64889,83007482.2971954,37695.486839901,POINT (532339.711775249 196506.7744001852),Enfield,260133.0,260632.0,260769.0,260027.0,262787.0,265033.0,268379.0,268886.0,272731.0,275068.0,277266,280745,281835,282217,284779,287429,291534,297443,301971,307648,313935,317257,320317,324409,328738,332127,332705,333869,333794
103,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,104,E09000011,Greenwich,,542507,175878,0.050093,51.46394,47364920.2022247,37969.7378220854,POINT (542973.3054198838 176804.7903263641),Greenwich,210865.0,211922.0,211340.0,210197.0,209254.0,209839.0,211249.0,212322.0,212168.0,214438.0,217460,221476,224303,227190,230494,233990,236535,239748,243672,249171,255483,259986,264097,268853,274542,279139,282849,286186,287942
104,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,105,E09000012,Hackney,,534560,185787,-0.06045,51.55492,19832945.1758347,21351.2425933913,POINT (534327.4783761635 185471.549942175),Hackney,184956.0,186816.0,188193.0,190266.0,192858.0,193068.0,191448.0,194706.0,199087.0,203381.0,207246,210961,212405,213581,216512,220193,224480,231041,236622,241739,247182,252212,257436,263112,268626,273239,275929,279665,281120
105,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,106,E09000013,Hammersmith and Fulham,,523867,177993,-0.21735,51.48733,17334834.7195663,20302.428508753,POINT (523556.0782991322 178957.0313900679),Hammersmith and Fulham,153794.0,153282.0,152504.0,153762.0,153482.0,154951.0,155105.0,155458.0,160634.0,164393.0,169374,171989,171510,172083,173292,174675,176472,177088,180116,180842,182445,182117,181421,181679,182183,181783,182998,185426,185143
106,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,107,E09000014,Haringey,,531260,189349,-0.1067,51.58771,28656867.0462112,25726.8573241027,POINT (531207.5163067532 189613.0781667667),Haringey,207034.0,205769.0,206461.0,207447.0,208881.0,211578.0,215081.0,216582.0,218559.0,219845.0,221251,224474,225027,226472,229271,233174,236793,244459,249805,252742,255540,257898,261033,264398,268251,272078,271224,270624,268647
107,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,108,E09000015,Harrow,,515359,189736,-0.33598,51.59467,51801479.5922928,31182.0556027942,POINT (515027.9645790541 190112.6721413228),Harrow,203013.0,203710.0,206284.0,207373.0,206968.0,207186.0,206933.0,206662.0,207909.0,209114.0,210044,212336,213728,216267,221109,223632,226355,229567,233495,237451,240499,241978,243004,245149,246818,248697,248880,250149,251160
108,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,109,E09000016,Havering,,555032,187514,0.235368,51.56519,113343665.892075,58349.8663174561,POINT (554057.9765011115 187507.070639057),Havering,230923.0,229111.0,229385.0,228696.0,227567.0,227115.0,226039.0,223641.0,225712.0,225141.0,224717,225054,225248,225769,226990,228198,229789,231793,234127,236234,237927,239742,242142,246030,249375,253371,256039,257810,259552
109,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,110,E09000017,Hillingdon,,508166,183121,-0.44182,51.53664,115513311.430077,55983.0930020593,POINT (507929.1301480163 183691.6276589051),Hillingdon,234384.0,234457.0,235675.0,238708.0,240146.0,241958.0,242901.0,243587.0,245053.0,245911.0,245616,247063,248054,248691,251430,254387,256981,261051,265665,269465,275499,281179,285996,291368,296056,299899,302343,304824,306870
110,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,111,E09000018,Hounslow,,512737,174959,-0.37855,51.46238,56820418.8694992,46714.5720246651,POINT (513703.4458706051 175657.2516305717),Hounslow,203917.0,201987.0,201992.0,201756.0,203691.0,206034.0,210146.0,212445.0,214298.0,214731.0,215976,216888,216498,219440,223776,228126,233454,237907,243366,249236,254927,258518,261275,264030,266412,268270,269100,270782,271523
111,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,112,E09000019,Islington,,531160,184645,-0.10989,51.54546,15147055.2425613,17529.0688543184,POINT (531096.741267301 184902.9249285468),Islington,171754.0,172658.0,172914.0,173368.0,173016.0,174651.0,175665.0,177949.0,175717.0,177852.0,179387,180118,180899,180831,183477,185283,188636,192089,196704,200129,206285,211273,215855,221405,227507,232055,235000,239142,242467
112,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,113,E09000020,Kensington and Chelsea,,525756,179058,-0.18977,51.49648,11387818.7860947,17844.7683544188,POINT (525752.928944424 179426.5799749189),Kensington and Chelsea,143626.0,142237.0,141532.0,139997.0,140603.0,141099.0,142096.0,143140.0,147678.0,154661.0,162199,163827,165268,165752,168375,165245,162883,162579,161893,160463,158251,156912,157141,157830,158589,156773,155741,156197,156129
113,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,114,E09000021,Kingston upon Thames,,519508,167389,-0.28367,51.39296,37995748.2761383,33046.9283689113,POINT (519339.1474079738 166937.7279537936),Kingston upon Thames,136062.0,136139.0,136095.0,136420.0,137785.0,139225.0,141330.0,143765.0,146003.0,147328.0,149045,149642,149683,151055,152489,153667,154485,156027,157307,158648,160436,163200,165657,168433,171609,173703,174609,175470,177507
114,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,115,E09000022,Lambeth,,531118,175629,-0.11385,51.46445,27177208.1917801,28899.8950071749,POINT (530808.6837848286 174334.7892386236),Lambeth,254990.0,255614.0,254615.0,256622.0,257197.0,259743.0,259854.0,263843.0,266817.0,270028.0,273372,273041,272195,274262,277620,280524,284964,289126,294050,297650,304481,309366,312700,316637,320736,323063,324048,325917,326034
115,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,116,E09000023,Lewisham,,537888,173343,-0.01734,51.4423,34353959.8027191,30904.1414076361,POINT (537731.2454428944 174015.2052931718),Lewisham,240233.0,239738.0,240409.0,241983.0,240428.0,243090.0,243946.0,247223.0,250310.0,252106.0,254336,253662,251936,252455,254930,257976,261188,266508,270418,272525,276938,280705,284956,290284,294999,298903,301307,303536,305842
