,index_left,OBJECTID_x,CTRY20CD,CTRY20NM,BNG_E_x,BNG_N_x,LONG_x,LAT_x,Shape__Are_x,Shape__Len_x,OBJECTID_y,CTYUA20CD,CTYUA20NM,CTYUA20NMW,BNG_E_y,BNG_N_y,LONG_y,LAT_y,Shape__Are_y,Shape__Len_y,geometry,County / unitary (as of April 2021),1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
113,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,114,E09000021,Kingston upon Thames,,519508,167389,-0.28367,51.39296,37995748.2761383,33046.9283689113,POINT (519339.1474079738 166937.7279537936),Kingston upon Thames,136062.0,136139.0,136095.0,136420.0,137785.0,139225.0,141330.0,143765.0,146003.0,147328.0,149045,149642,149683,151055,152489,153667,154485,156027,157307,158648,160436,163200,165657,168433,171609,173703,174609,175470,177507
114,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,115,E09000022,Lambeth,,531118,175629,-0.11385,51.46445,27177208.1917801,28899.8950071749,POINT (530808.6837848286 174334.7892386236),Lambeth,254990.0,255614.0,254615.0,256622.0,257197.0,259743.0,259854.0,263843.0,266817.0,270028.0,273372,273041,272195,274262,277620,280524,284964,289126,294050,297650,304481,309366,312700,316637,320736,323063,324048,325917,326034
115,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,116,E09000023,Lewisham,,537888,173343,-0.01734,51.4423,34353959.8027191,30904.1414076361,POINT (537731.2454428944 174015.2052931718),Lewisham,240233.0,239738.0,240409.0,241983.0,240428.0,243090.0,243946.0,247223.0,250310.0,252106.0,254336,253662,251936,252455,254930,257976,261188,266508,270418,272525,276938,280705,284956,290284,294999,298903,301307,303536,305842
116,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,117,E09000024,Merton,,526068,169508,-0.18868,51.41058,37363811.4061203,27911.0759982996,POINT (525657.6561980712 169405.6698555039),Merton,170924.0,171672.0,173711.0,175754.0,177695.0,180623.0,181675.0,182355.0,185062.0,188196.0,191106,190561,189298,188908,190583,192520,194260,195859,198136,199136,200543,202047,203637,204598,205965,206706,206052,206186,206548
117,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,118,E09000025,Newham,,540713,183346,0.027261,51.53149,37051275.3788605,25736.2094288913,POINT (541300.0689348278 182965.3067314185),Newham,216251.0,219204.0,222283.0,224919.0,227993.0,229900.0,231032.0,235001.0,240517.0,245463.0,249411,255282,256224,254434,253798,257994,266285,276478,286447,299171,310460,316295,321465,328066,336254,344533,347996,352005,353134
118,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,119,E09000026,Redbridge,,543512,189477,0.070085,51.58588,57732626.1653061,36057.1402258099,POINT (543855.891436341 189461.1325058761),Redbridge,221999.0,223487.0,224747.0,226684.0,228714.0,232804.0,234974.0,235997.0,238138.0,239868.0,241893,244273,247412,248774,251560,255590,259965,265452,270435,275088,281395,284625,288850,293853,297928,301328,301785,303858,305222
119,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,120,E09000027,Richmond upon Thames,,519005,172650,-0.28914,51.44035,57385306.9700165,45187.667786817,POINT (517421.8066708698 172838.0513072803),Richmond upon Thames,166629.0,165137.0,164561.0,165028.0,166648.0,168659.0,170044.0,169945.0,172782.0,172920.0,174311,175441,177182,179312,181508,182520,182421,182927,184394,186304,187527,188971,191138,193315,194124,195187,195680,196904,198019
120,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,121,E09000028,Southwark,,533945,175869,-0.07308,51.46594,29837788.9061737,28196.2949321686,POINT (533794.2833456671 176775.4988177779),Southwark,227246.0,228414.0,231361.0,231606.0,236885.0,236620.0,238968.0,242150.0,247853.0,252726.0,256712,256269,255242,257257,261811,267553,272626,276973,281120,283777,288717,293440,298663,302818,308434,311655,314232,317256,318830
121,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,122,E09000029,Sutton,,527357,163639,-0.17226,51.35755,44490891.071579,32955.8516850641,POINT (526921.9083019705 164072.076230681),Sutton,170093.0,171023.0,172600.0,172918.0,174230.0,175731.0,177026.0,177868.0,179375.0,180485.0,181461,181265,181267,181094,182103,182882,184174,185860,188167,189321,191123,193476,195787,197954,199870,201945,203243,204525,206349
122,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,123,E09000030,Tower Hamlets,,536340,181452,-0.03647,51.51554,19520193.7716599,25467.5256754541,POINT (536285.3459867222 181648.1161629852),Tower Hamlets,166326.0,167265.0,169046.0,171533.0,175209.0,180292.0,184845.0,187909.0,193507.0,197133.0,201090,207031,208651,211154,213382,218400,225251,231893,240495,248520,256012,263624,273616,284596,293828,300943,307964,317705,324745
123,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,124,E09000031,Waltham Forest,,537328,190278,-0.0188,51.59461,39280519.9152603,28358.2612712938,POINT (537735.2914696645 190359.0311240181),Waltham Forest,215893.0,216582.0,217965.0,220094.0,220424.0,220017.0,219795.0,222251.0,221057.0,221296.0,222015,223776,224115,225002,226747,230731,235665,242098,248140,254009,259742,262456,265650,267801,270671,274222,275505,276700,276983
124,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,125,E09000032,Wandsworth,,525152,174138,-0.20021,51.4524,35067705.1437759,32987.7564779204,POINT (525992.4868089432 174099.9207209449),Wandsworth,261976.0,261817.0,260918.0,261324.0,259903.0,261066.0,260633.0,260965.0,264220.0,267695.0,271742,274917,276828,278615,283229,287538,291440,294305,299347,302620,307710,309497,313091,316536,319477,321497,323257,326474,329677
125,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,126,E09000033,Westminster,,528268,180871,-0.15295,51.51221,22896812.7878189,22657.0608258363,POINT (527746.5675811884 181022.6077374818),Westminster,185032.0,180974.0,176879.0,174076.0,174220.0,178498.0,181841.0,184652.0,189233.0,196478.0,203329,208100,211009,214557,223132,222829,220619,218673,216980,217187,219582,223737,225306,229899,238047,241974,244796,255324,261317
126,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,127,E10000003,Cambridgeshire,,520312,273864,-0.23506,52.34966,3056053132.91615,366338.051142091,POINT (538656.0300674649 273260.8385628882),Cambridgeshire,510586.0,516185.0,519017.0,518694.0,522685.0,530401.0,538927.0,544946.0,547582.0,551368.0,554704,558916,568743,574445,583651,588890,594338,600808,606238,614899,622312,625908,628918,635186,641524,644575,648237,651482,653537
127,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,128,E10000006,Cumbria,,341868,527180,-2.90213,54.63638,6832513300.98068,542080.592774563,POINT (341933.9227911571 521999.3391821744),Cumbria,486263.0,487245.0,487165.0,487002.0,486791.0,486746.0,488170.0,489033.0,488145.0,487602.0,487795,488681,491329,494918,497040,498813,500779,500916,500786,500165,499817,499205,498499,498376,498581,498793,498375,498888,500012
128,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,129,E10000007,Derbyshire,,426752,353556,-1.6021,53.07858,2549660380.88214,372264.864555559,POINT (425864.1414406783 360600.0156389897),Derbyshire,713531.0,715652.0,716987.0,717403.0,718945.0,720526.0,721649.0,725199.0,728112.0,731897.0,734888,738409,742242,745470,749009,752649,756594,761238,764317,767948,770688,773726,776639,780382,783082,786734,791966,796142,802694
129,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,130,E10000008,Devon,,283143,93085,-3.65698,50.72558,6584984982.21725,596948.482358356,POINT (272415.700622755 97209.62205229128),Devon,658526.0,662617.0,665394.0,670558.0,673075.0,675534.0,681358.0,687448.0,692295.0,700886.0,705568,709940,714055,718827,725620,729592,736326,739921,740988,743908,747709,753102,757930,764702,772406,778831,787171,795286,802375
130,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,131,E10000011,East Sussex,,564123,117996,0.334559,50.93805,1721427283.01255,220343.430401771,POINT (559940.7074334576 118312.878518835),East Sussex,468955.0,472317.0,473433.0,476220.0,477992.0,480030.0,482111.0,484999.0,489381.0,491676.0,493130,496927,501148,505007,508519,511525,515891,519197,520370,523651,527209,531088,534904,540503,545021,549557,552259,554590,557229
131,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,132,E10000012,Essex,,575270,215407,0.54106,51.80982,3469601682.44461,555789.359253341,POINT (576530.9734837674 215674.2039683446),Essex,1249099.0,1253611.0,1255495.0,1261587.0,1267652.0,1273322.0,1278254.0,1284198.0,1295043.0,1304417.0,1312599,1319145,1326079,1334632,1345170,1354301,1362888,1373172,1379503,1388913,1396599,1407084,1417596,1433282,1445323,1457910,1468177,1477764,1489189
132,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,133,E10000013,Gloucestershire,,389595,213465,-2.15235,51.81971,2697360912.11348,350832.696665084,POINT (391423.5490286111 214128.9688702248),Gloucestershire,535982.0,538409.0,541314.0,543701.0,547073.0,550748.0,557285.0,555718.0,561021.0,564582.0,564999,566445,569281,572641,576908,580702,585415,587610,590480,594097,598289,602216,605959,611739,617527,623094,628139,633558,637070
133,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,134,E10000014,Hampshire,,452859,127536,-1.24735,51.04474,3676625604.95011,473772.875787185,POINT (449925.3266976544 130048.67049099),Hampshire,1178711.0,1183765.0,1188187.0,1196481.0,1203112.0,1210391.0,1217815.0,1223022.0,1232819.0,1236408.0,1241431,1245073,1250515,1255419,1263075,1272498,1283441,1293565,1301706,1312347,1322118,1331394,1340180,1349627,1356994,1365103,1370728,1376316,1382542
134,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,135,E10000015,Hertfordshire,,518883,213642,-0.27699,51.80879,1642273719.28583,260398.418146271,POINT (522924.1925783086 216101.2145698995),Hertfordshire,984323.0,988863.0,991088.0,995417.0,999787.0,1002650.0,1009700.0,1016401.0,1024006.0,1029817.0,1035523,1040387,1045337,1047366,1055483,1063202,1072954,1085434,1096599,1107641,1119824,1129291,1140618,1154195,1165332,1176386,1180934,1184365,1189519
135,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,136,E10000016,Kent,,590249,147268,0.72137,51.19295,3543554284.29701,422939.490773115,POINT (590920.8724016192 150277.075290423),Kent,1285798.0,1285235.0,1285806.0,1290099.0,1293738.0,1297663.0,1303105.0,1306723.0,1316720.0,1324679.0,1331194,1338968,1349046,1361384,1375217,1389634,1407791,1423308,1435269,1451905,1466466,1480151,1493114,1509301,1523100,1540438,1554636,1568623,1581555
136,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,137,E10000017,Lancashire,,369784,440758,-2.46091,53.86216,2910098458.39144,421673.607556684,POINT (359760.535518884 438970.5566011327),Lancashire,1116402.0,1117346.0,1121679.0,1123677.0,1125542.0,1125818.0,1127410.0,1129000.0,1129630.0,1132910.0,1136542,1138374,1144581,1149463,1154308,1159140,1161832,1163352,1164141,1167579,1171558,1175370,1178594,1182605,1188875,1195418,1201855,1210053,1219799
137,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,138,E10000018,Leicestershire,,442147,310191,-1.3779,52.68779,2086209822.47683,300808.316420948,POINT (460024.3678461323 308084.0539166051),Leicestershire,573336.0,580370.0,584275.0,586119.0,588763.0,593137.0,595224.0,593967.0,601565.0,605635.0,610279,614065,617968,622134,624852,629556,634555,639236,642255,646292,651179,656182,660917,666682,673410,680466,690212,698268,706155
138,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,139,E10000019,Lincolnshire,,517984,358539,-0.23884,53.11102,5949379692.46992,485590.807248991,POINT (517288.7163501776 358840.4360137723),Lincolnshire,588583.0,595428.0,600784.0,605513.0,612472.0,617230.0,621156.0,625994.0,632709.0,640163.0,647640,655580,663197,672415,677324,685414,693739,700780,705599,711805,714768,719184,724523,731886,737350,744811,751171,755833,761224
139,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,140,E10000020,Norfolk,,600549,312292,0.964714,52.67123,5380657376.14673,397564.274272542,POINT (599895.8567546484 312239.801705048),Norfolk,754319.0,757659.0,759523.0,762389.0,765596.0,769295.0,774473.0,780863.0,786454.0,793509.0,798618,803463,810127,815690,822890,829062,834945,841495,846355,852926,859426,864847,870296,877388,884748,891731,898390,903680,907760
140,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,141,E10000021,Northamptonshire,,477359,268708,-0.86668,52.31105,2366309701.7067,302397.182776658,POINT (477484.1667517305 268377.2975292313),Northamptonshire,584098.0,588148.0,590317.0,593326.0,598108.0,603563.0,609644.0,615419.0,620726.0,625502.0,630986,636780,642666,646616,654450,663603,672062,678201,683464,688011,693967,700331,705655,713351,722167,732452,741209,747622,753278
141,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,142,E10000023,North Yorkshire,,429509,466515,-1.55032,54.09371,8054144298.93956,662886.187868795,POINT (437954.587958849 477322.4478511893),North Yorkshire,541800.0,546103.0,544706.0,547753.0,551984.0,553703.0,555468.0,558107.0,562012.0,565610.0,570094,573186,576130,579959,584001,587299,591247,594979,596396,599028,601206,603508,604724,604730,606017,609538,611633,614505,618054
142,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,143,E10000024,Nottinghamshire,,466570,359496,-1.00656,53.1285,2087469891.29843,306556.542186428,POINT (466559.0648193869 360024.1182211937),Nottinghamshire,735066.0,738471.0,741632.0,743883.0,743575.0,743514.0,741099.0,741246.0,745065.0,745418.0,748809,752581,756426,760966,764515,767827,771330,776071,780105,783645,786796,790167,796423,801616,806217,811483,817851,823126,828224
143,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,144,E10000025,Oxfordshire,,448985,208334,-1.29146,51.77155,2608127868.28779,342246.176637247,POINT (446861.6143089421 207631.2962414552),Oxfordshire,576104.0,580384.0,577090.0,579849.0,585813.0,588454.0,593589.0,596991.0,603800.0,607115.0,607277,609491,616031,620412,627568,630873,635094,638784,643095,648688,654791,660009,663998,669377,673590,678484,682444,687524,691667
144,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,145,E10000027,Somerset,,309300,131077,-3.29595,51.07182,3461188734.33486,377233.557263388,POINT (334342.2727485691 133767.7549177567),Somerset,465677.0,470122.0,471868.0,475569.0,478489.0,479789.0,483752.0,486347.0,490430.0,493940.0,498707,503132,506790,510659,514338,517252,522150,525668,526592,528609,531581,535197,538370,542203,546466,551446,555195,559399,562225
145,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,146,E10000028,Staffordshire,,398243,334651,-2.02756,52.9093,2628222822.04701,398317.271744619,POINT (397916.4269379217 328193.6502458602),Staffordshire,791588.0,793546.0,795054.0,795412.0,796896.0,795688.0,801134.0,803728.0,803660.0,804497.0,807152,810199,815228,818563,822713,827321,833122,838142,841270,845272,849546,852039,856837,859870,862166,866430,870825,875219,879560
146,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,147,E10000029,Suffolk,,608219,266120,1.04919,52.25385,3825092960.10004,423822.83513328,POINT (609199.4830449637 262525.1593516422),Suffolk,649066.0,643483.0,641625.0,644811.0,651600.0,655739.0,660060.0,664034.0,667342.0,672506.0,669913,674579,681408,689087,697837,702961,709144,714348,718183,723976,730133,732802,735844,742499,747734,751175,756978,758556,761350
147,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,148,E10000030,Surrey,,515966,153408,-0.33911,51.26803,1667746578.03526,229434.110449238,POINT (510291.0965645611 151075.2872446246),Surrey,1023314.0,1024331.0,1025550.0,1027435.0,1030224.0,1030928.0,1038846.0,1040161.0,1055732.0,1057016.0,1060163,1059472,1062774,1065142,1071781,1082841,1095639,1104242,1113665,1125804,1135367,1144046,1154136,1164095,1172382,1180956,1185321,1189934,1196236
148,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,149,E10000031,Warwickshire,,429584,253588,-1.56874,52.17977,1974608059.48771,332480.719052118,POINT (430073.2217215929 266959.6105345109),Warwickshire,487116.0,489272.0,490409.0,492338.0,493824.0,494719.0,496786.0,499075.0,499565.0,501190.0,506193,510691,515056,518637,523653,529059,534381,539384,542131,544166,546554,548320,549517,552450,555154,558991,564562,571010,577933
149,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,150,E10000032,West Sussex,,508316,118010,-0.45933,50.95134,1995889373.48579,268047.371799302,POINT (506167.8539962437 118764.432593714),West Sussex,709986.0,709817.0,712033.0,715478.0,723543.0,728211.0,736528.0,740840.0,749126.0,752258.0,754976,757263,760883,765987,770798,777402,784283,790978,796039,803154,808919,815960,822940,830512,838525,846888,852353,858852,863980
150,0.0,1.0,E92000001,England,394883.0,370883.0,-2.07811,53.23497,130681553811.476,4616815.79617614,151,E10000034,Worcestershire,,385792,257203,-2.20935,52.21287,1743379750.31439,306514.861096251,POINT (388521.0268954867 258394.5999719793),Worcestershire,512353.0,516426.0,520125.0,523975.0,526743.0,528836.0,532702.0,535342.0,537379.0,539613.0,542233,544474,547271,548660,551332,554700,558035,560790,562296,564080,566557,569301,572613,575993,579050,583491,588370,592057,595786
